TABLE NO.  1
 REPID       TIME        RESPONSE    SHIFT       DUR
  4.7000E+01  1.6500E+01  5.0000E-01  2.1793E+01  8.8430E+00
  4.7000E+01  1.7000E+01  5.0000E-01  2.1793E+01  8.8430E+00
  4.7000E+01  1.7500E+01  5.0000E-01  2.1793E+01  8.8430E+00
  4.7000E+01  1.8000E+01  5.0000E-01  2.1793E+01  8.8430E+00
  4.7000E+01  1.8500E+01  5.0000E-01  2.1793E+01  8.8430E+00
  4.7000E+01  1.9000E+01  5.0000E-01  2.1793E+01  8.8430E+00
  4.7000E+01  1.9500E+01  5.0000E-01  2.1793E+01  8.8430E+00
  4.7000E+01  2.0000E+01  5.0000E-01  2.1793E+01  8.8430E+00
  4.7000E+01  2.0500E+01  5.0000E-01  2.1793E+01  8.8430E+00
  4.7000E+01  2.1000E+01  5.0000E-01  2.1793E+01  8.8430E+00
  4.7000E+01  2.1500E+01  5.0000E-01  2.1793E+01  8.8430E+00
  4.7000E+01  2.2000E+01  7.9348E-01  2.1793E+01  8.8430E+00
  4.7000E+01  2.2500E+01  1.4938E+00  2.1793E+01  8.8430E+00
  4.7000E+01  2.3000E+01  2.1628E+00  2.1793E+01  8.8430E+00
  4.7000E+01  2.3500E+01  2.7794E+00  2.1793E+01  8.8430E+00
  4.7000E+01  2.4000E+01  3.3244E+00  2.1793E+01  8.8430E+00
  4.7000E+01  2.4500E+01  3.7804E+00  2.1793E+01  8.8430E+00
  4.7000E+01  2.5000E+01  4.1332E+00  2.1793E+01  8.8430E+00
  4.7000E+01  2.5500E+01  4.3717E+00  2.1793E+01  8.8430E+00
  4.7000E+01  2.6000E+01  4.4884E+00  2.1793E+01  8.8430E+00
  4.7000E+01  2.6500E+01  4.4795E+00  2.1793E+01  8.8430E+00
  4.7000E+01  2.7000E+01  4.3454E+00  2.1793E+01  8.8430E+00
  4.7000E+01  2.7500E+01  4.0902E+00  2.1793E+01  8.8430E+00
  4.7000E+01  2.8000E+01  3.7221E+00  2.1793E+01  8.8430E+00
  4.7000E+01  2.8500E+01  3.2526E+00  2.1793E+01  8.8430E+00
  4.7000E+01  2.9000E+01  2.6965E+00  2.1793E+01  8.8430E+00
  4.7000E+01  2.9500E+01  2.0712E+00  2.1793E+01  8.8430E+00
  4.7000E+01  3.0000E+01  1.3965E+00  2.1793E+01  8.8430E+00
  4.7000E+01  3.0500E+01  6.9355E-01  2.1793E+01  8.8430E+00
  4.7000E+01  3.1000E+01  5.0000E-01  2.1793E+01  8.8430E+00
  4.7000E+01  3.1500E+01  5.0000E-01  2.1793E+01  8.8430E+00
  4.7000E+01  3.2000E+01  5.0000E-01  2.1793E+01  8.8430E+00
  4.7000E+01  3.2500E+01  5.0000E-01  2.1793E+01  8.8430E+00
  4.7000E+01  3.3000E+01  5.0000E-01  2.1793E+01  8.8430E+00
  4.7000E+01  3.3500E+01  5.0000E-01  2.1793E+01  8.8430E+00
  4.7000E+01  3.4000E+01  5.0000E-01  2.1793E+01  8.8430E+00
  4.7000E+01  3.4500E+01  5.0000E-01  2.1793E+01  8.8430E+00
  4.7000E+01  3.5000E+01  5.0000E-01  2.1793E+01  8.8430E+00
  4.7000E+01  3.5500E+01  5.0000E-01  2.1793E+01  8.8430E+00
  4.7000E+01  3.6000E+01  5.0000E-01  2.1793E+01  8.8430E+00
  4.7000E+01  3.6500E+01  5.0000E-01  2.1793E+01  8.8430E+00
  4.7000E+01  3.7000E+01  5.0000E-01  2.1793E+01  8.8430E+00
  4.7000E+01  3.7500E+01  5.0000E-01  2.1793E+01  8.8430E+00
  4.7000E+01  3.8000E+01  5.0000E-01  2.1793E+01  8.8430E+00
  4.7000E+01  3.8500E+01  5.0000E-01  2.1793E+01  8.8430E+00
  4.7000E+01  3.9000E+01  5.0000E-01  2.1793E+01  8.8430E+00
  4.7000E+01  3.9500E+01  5.0000E-01  2.1793E+01  8.8430E+00
  4.7000E+01  4.0000E+01  5.0000E-01  2.1793E+01  8.8430E+00
  4.7000E+01  4.0500E+01  5.0000E-01  2.1793E+01  8.8430E+00
  4.7000E+01  4.1000E+01  5.0000E-01  2.1793E+01  8.8430E+00
  4.7000E+01  4.1500E+01  5.0000E-01  2.1793E+01  8.8430E+00
  4.7000E+01  4.2000E+01  5.0000E-01  2.1793E+01  8.8430E+00
  4.7000E+01  4.2500E+01  5.0000E-01  2.1793E+01  8.8430E+00
  4.7000E+01  4.3000E+01  5.0000E-01  2.1793E+01  8.8430E+00
  4.7000E+01  4.3500E+01  5.0000E-01  2.1793E+01  8.8430E+00
  4.7000E+01  4.4000E+01  5.0000E-01  2.1793E+01  8.8430E+00
  4.7000E+01  4.4500E+01  5.0000E-01  2.1793E+01  8.8430E+00
  4.7000E+01  4.5000E+01  5.0000E-01  2.1793E+01  8.8430E+00
  4.7000E+01  4.5500E+01  5.0000E-01  2.1793E+01  8.8430E+00
  4.7000E+01  4.6000E+01  7.9348E-01  2.1793E+01  8.8430E+00
  4.7000E+01  4.6500E+01  1.4938E+00  2.1793E+01  8.8430E+00
  4.7000E+01  4.7000E+01  2.1628E+00  2.1793E+01  8.8430E+00
  4.7000E+01  4.7500E+01  2.7794E+00  2.1793E+01  8.8430E+00
  4.7000E+01  4.8000E+01  3.3244E+00  2.1793E+01  8.8430E+00
  4.8000E+01  0.0000E+00  4.4539E+00  1.6208E+01  1.4209E+01
  4.8000E+01  5.0000E-01  4.3630E+00  1.6208E+01  1.4209E+01
  4.8000E+01  1.0000E+00  4.2249E+00  1.6208E+01  1.4209E+01
  4.8000E+01  1.5000E+00  4.0414E+00  1.6208E+01  1.4209E+01
  4.8000E+01  2.0000E+00  3.8146E+00  1.6208E+01  1.4209E+01
  4.8000E+01  2.5000E+00  3.5473E+00  1.6208E+01  1.4209E+01
  4.8000E+01  3.0000E+00  3.2429E+00  1.6208E+01  1.4209E+01
  4.8000E+01  3.5000E+00  2.9049E+00  1.6208E+01  1.4209E+01
  4.8000E+01  4.0000E+00  2.5376E+00  1.6208E+01  1.4209E+01
  4.8000E+01  4.5000E+00  2.1454E+00  1.6208E+01  1.4209E+01
  4.8000E+01  5.0000E+00  1.7332E+00  1.6208E+01  1.4209E+01
  4.8000E+01  5.5000E+00  1.3058E+00  1.6208E+01  1.4209E+01
  4.8000E+01  6.0000E+00  8.6867E-01  1.6208E+01  1.4209E+01
  4.8000E+01  6.5000E+00  5.0000E-01  1.6208E+01  1.4209E+01
  4.8000E+01  7.0000E+00  5.0000E-01  1.6208E+01  1.4209E+01
  4.8000E+01  7.5000E+00  5.0000E-01  1.6208E+01  1.4209E+01
  4.8000E+01  8.0000E+00  5.0000E-01  1.6208E+01  1.4209E+01
  4.8000E+01  8.5000E+00  5.0000E-01  1.6208E+01  1.4209E+01
  4.8000E+01  9.0000E+00  5.0000E-01  1.6208E+01  1.4209E+01
  4.8000E+01  9.5000E+00  5.0000E-01  1.6208E+01  1.4209E+01
  4.8000E+01  1.0000E+01  5.0000E-01  1.6208E+01  1.4209E+01
  4.8000E+01  1.0500E+01  5.0000E-01  1.6208E+01  1.4209E+01
  4.8000E+01  1.1000E+01  5.0000E-01  1.6208E+01  1.4209E+01
  4.8000E+01  1.1500E+01  5.0000E-01  1.6208E+01  1.4209E+01
  4.8000E+01  1.2000E+01  5.0000E-01  1.6208E+01  1.4209E+01
  4.8000E+01  1.2500E+01  5.0000E-01  1.6208E+01  1.4209E+01
  4.8000E+01  1.3000E+01  5.0000E-01  1.6208E+01  1.4209E+01
  4.8000E+01  1.3500E+01  5.0000E-01  1.6208E+01  1.4209E+01
  4.8000E+01  1.4000E+01  5.0000E-01  1.6208E+01  1.4209E+01
  4.8000E+01  1.4500E+01  5.0000E-01  1.6208E+01  1.4209E+01
  4.8000E+01  1.5000E+01  5.0000E-01  1.6208E+01  1.4209E+01
  4.8000E+01  1.5500E+01  5.0000E-01  1.6208E+01  1.4209E+01
  4.8000E+01  1.6000E+01  5.0000E-01  1.6208E+01  1.4209E+01
  4.8000E+01  1.6500E+01  7.5785E-01  1.6208E+01  1.4209E+01
  4.8000E+01  1.7000E+01  1.1967E+00  1.6208E+01  1.4209E+01
  4.8000E+01  1.7500E+01  1.6269E+00  1.6208E+01  1.4209E+01
  4.8000E+01  1.8000E+01  2.0435E+00  1.6208E+01  1.4209E+01
  4.8000E+01  1.8500E+01  2.4412E+00  1.6208E+01  1.4209E+01
  4.8000E+01  1.9000E+01  2.8152E+00  1.6208E+01  1.4209E+01
  4.8000E+01  1.9500E+01  3.1609E+00  1.6208E+01  1.4209E+01
  4.8000E+01  2.0000E+01  3.4741E+00  1.6208E+01  1.4209E+01
  4.8000E+01  2.0500E+01  3.7511E+00  1.6208E+01  1.4209E+01
  4.8000E+01  2.1000E+01  3.9883E+00  1.6208E+01  1.4209E+01
  4.8000E+01  2.1500E+01  4.1830E+00  1.6208E+01  1.4209E+01
  4.8000E+01  2.2000E+01  4.3327E+00  1.6208E+01  1.4209E+01
  4.8000E+01  2.2500E+01  4.4356E+00  1.6208E+01  1.4209E+01
  4.8000E+01  2.3000E+01  4.4904E+00  1.6208E+01  1.4209E+01
  4.8000E+01  2.3500E+01  4.4966E+00  1.6208E+01  1.4209E+01
  4.8000E+01  2.4000E+01  4.4539E+00  1.6208E+01  1.4209E+01
  4.8000E+01  2.4500E+01  4.3630E+00  1.6208E+01  1.4209E+01
  4.8000E+01  2.5000E+01  4.2249E+00  1.6208E+01  1.4209E+01
  4.8000E+01  2.5500E+01  4.0414E+00  1.6208E+01  1.4209E+01
  4.8000E+01  2.6000E+01  3.8146E+00  1.6208E+01  1.4209E+01
  4.8000E+01  2.6500E+01  3.5473E+00  1.6208E+01  1.4209E+01
  4.8000E+01  2.7000E+01  3.2429E+00  1.6208E+01  1.4209E+01
  4.8000E+01  2.7500E+01  2.9049E+00  1.6208E+01  1.4209E+01
  4.8000E+01  2.8000E+01  2.5376E+00  1.6208E+01  1.4209E+01
  4.8000E+01  2.8500E+01  2.1454E+00  1.6208E+01  1.4209E+01
  4.8000E+01  2.9000E+01  1.7332E+00  1.6208E+01  1.4209E+01
  4.8000E+01  2.9500E+01  1.3058E+00  1.6208E+01  1.4209E+01
  4.8000E+01  3.0000E+01  8.6867E-01  1.6208E+01  1.4209E+01
  4.8000E+01  3.0500E+01  5.0000E-01  1.6208E+01  1.4209E+01
  4.8000E+01  3.1000E+01  5.0000E-01  1.6208E+01  1.4209E+01
  4.8000E+01  3.1500E+01  5.0000E-01  1.6208E+01  1.4209E+01
  4.8000E+01  3.2000E+01  5.0000E-01  1.6208E+01  1.4209E+01
  4.8000E+01  3.2500E+01  5.0000E-01  1.6208E+01  1.4209E+01
  4.8000E+01  3.3000E+01  5.0000E-01  1.6208E+01  1.4209E+01
  4.8000E+01  3.3500E+01  5.0000E-01  1.6208E+01  1.4209E+01
  4.8000E+01  3.4000E+01  5.0000E-01  1.6208E+01  1.4209E+01
  4.8000E+01  3.4500E+01  5.0000E-01  1.6208E+01  1.4209E+01
  4.8000E+01  3.5000E+01  5.0000E-01  1.6208E+01  1.4209E+01
  4.8000E+01  3.5500E+01  5.0000E-01  1.6208E+01  1.4209E+01
  4.8000E+01  3.6000E+01  5.0000E-01  1.6208E+01  1.4209E+01
  4.8000E+01  3.6500E+01  5.0000E-01  1.6208E+01  1.4209E+01
  4.8000E+01  3.7000E+01  5.0000E-01  1.6208E+01  1.4209E+01
  4.8000E+01  3.7500E+01  5.0000E-01  1.6208E+01  1.4209E+01
  4.8000E+01  3.8000E+01  5.0000E-01  1.6208E+01  1.4209E+01
  4.8000E+01  3.8500E+01  5.0000E-01  1.6208E+01  1.4209E+01
  4.8000E+01  3.9000E+01  5.0000E-01  1.6208E+01  1.4209E+01
  4.8000E+01  3.9500E+01  5.0000E-01  1.6208E+01  1.4209E+01
  4.8000E+01  4.0000E+01  5.0000E-01  1.6208E+01  1.4209E+01
  4.8000E+01  4.0500E+01  7.5785E-01  1.6208E+01  1.4209E+01
  4.8000E+01  4.1000E+01  1.1967E+00  1.6208E+01  1.4209E+01
  4.8000E+01  4.1500E+01  1.6269E+00  1.6208E+01  1.4209E+01
  4.8000E+01  4.2000E+01  2.0435E+00  1.6208E+01  1.4209E+01
  4.8000E+01  4.2500E+01  2.4412E+00  1.6208E+01  1.4209E+01
  4.8000E+01  4.3000E+01  2.8152E+00  1.6208E+01  1.4209E+01
  4.8000E+01  4.3500E+01  3.1609E+00  1.6208E+01  1.4209E+01
  4.8000E+01  4.4000E+01  3.4741E+00  1.6208E+01  1.4209E+01
  4.8000E+01  4.4500E+01  3.7511E+00  1.6208E+01  1.4209E+01
  4.8000E+01  4.5000E+01  3.9883E+00  1.6208E+01  1.4209E+01
  4.8000E+01  4.5500E+01  4.1830E+00  1.6208E+01  1.4209E+01
  4.8000E+01  4.6000E+01  4.3327E+00  1.6208E+01  1.4209E+01
  4.8000E+01  4.6500E+01  4.4356E+00  1.6208E+01  1.4209E+01
  4.8000E+01  4.7000E+01  4.4904E+00  1.6208E+01  1.4209E+01
  4.8000E+01  4.7500E+01  4.4966E+00  1.6208E+01  1.4209E+01
  4.8000E+01  4.8000E+01  4.4539E+00  1.6208E+01  1.4209E+01
TABLE NO.  1
 REPID       TIME        RESPONSE    SHIFT       DUR
  5.1000E+01  0.0000E+00  5.0000E-01  3.5432E+00  4.2551E+00
  5.1000E+01  2.4000E+01  5.0000E-01  3.5432E+00  4.2551E+00
  5.1000E+01  4.8000E+01  5.0000E-01  3.5432E+00  4.2551E+00
  5.1000E+01  7.2000E+01  5.0000E-01  3.5432E+00  4.2551E+00
  5.1000E+01  9.6000E+01  5.0000E-01  3.5432E+00  4.2551E+00
  5.1000E+01  1.2000E+02  5.0000E-01  3.5432E+00  4.2551E+00
  5.1000E+01  1.4400E+02  5.0000E-01  3.5432E+00  4.2551E+00
  5.1000E+01  1.6800E+02  5.0000E-01  3.5432E+00  4.2551E+00
  5.2000E+01  0.0000E+00  3.3111E+00  1.1384E+01  1.6778E+01
  5.2000E+01  2.4000E+01  3.3111E+00  1.1384E+01  1.6778E+01
  5.2000E+01  4.8000E+01  3.3111E+00  1.1384E+01  1.6778E+01
  5.2000E+01  7.2000E+01  3.3111E+00  1.1384E+01  1.6778E+01
  5.2000E+01  9.6000E+01  3.3111E+00  1.1384E+01  1.6778E+01
  5.2000E+01  1.2000E+02  3.3111E+00  1.1384E+01  1.6778E+01
  5.2000E+01  1.4400E+02  3.3111E+00  1.1384E+01  1.6778E+01
  5.2000E+01  1.6800E+02  3.3111E+00  1.1384E+01  1.6778E+01
  5.3000E+01  0.0000E+00  5.0000E-01  2.9764E+00  9.3079E+00
  5.3000E+01  2.4000E+01  5.0000E-01  2.9764E+00  9.3079E+00
  5.3000E+01  4.8000E+01  5.0000E-01  2.9764E+00  9.3079E+00
  5.3000E+01  7.2000E+01  5.0000E-01  2.9764E+00  9.3079E+00
  5.3000E+01  9.6000E+01  5.0000E-01  2.9764E+00  9.3079E+00
  5.3000E+01  1.2000E+02  5.0000E-01  2.9764E+00  9.3079E+00
  5.3000E+01  1.4400E+02  5.0000E-01  2.9764E+00  9.3079E+00
  5.3000E+01  1.6800E+02  5.0000E-01  2.9764E+00  9.3079E+00
  5.4000E+01  0.0000E+00  3.9065E+00  1.9415E+01  1.4135E+01
  5.4000E+01  2.4000E+01  3.9065E+00  1.9415E+01  1.4135E+01
  5.4000E+01  4.8000E+01  3.9065E+00  1.9415E+01  1.4135E+01
  5.4000E+01  7.2000E+01  3.9065E+00  1.9415E+01  1.4135E+01
  5.4000E+01  9.6000E+01  3.9065E+00  1.9415E+01  1.4135E+01
  5.4000E+01  1.2000E+02  3.9065E+00  1.9415E+01  1.4135E+01
  5.4000E+01  1.4400E+02  3.9065E+00  1.9415E+01  1.4135E+01
  5.4000E+01  1.6800E+02  3.9065E+00  1.9415E+01  1.4135E+01
  5.5000E+01  0.0000E+00  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  5.0000E-01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  1.0000E+00  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  1.5000E+00  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  2.0000E+00  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  2.5000E+00  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  3.0000E+00  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  3.5000E+00  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  4.0000E+00  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  4.5000E+00  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  5.0000E+00  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  5.5000E+00  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  6.0000E+00  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  6.5000E+00  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  7.0000E+00  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  7.5000E+00  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  8.0000E+00  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  8.5000E+00  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  9.0000E+00  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  9.5000E+00  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  1.0000E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  1.0500E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  1.1000E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  1.1500E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  1.2000E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  1.2500E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  1.3000E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  1.3500E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  1.4000E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  1.4500E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  1.5000E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  1.5500E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  1.6000E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  1.6500E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  1.7000E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  1.7500E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  1.8000E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  1.8500E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  1.9000E+01  3.0688E+00  1.8541E+01  2.0664E+00
  5.5000E+01  1.9500E+01  4.4744E+00  1.8541E+01  2.0664E+00
  5.5000E+01  2.0000E+01  3.6918E+00  1.8541E+01  2.0664E+00
  5.5000E+01  2.0500E+01  1.1520E+00  1.8541E+01  2.0664E+00
  5.5000E+01  2.1000E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  2.1500E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  2.2000E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  2.2500E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  2.3000E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  2.3500E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  2.4000E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  2.4500E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  2.5000E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  2.5500E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  2.6000E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  2.6500E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  2.7000E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  2.7500E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  2.8000E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  2.8500E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  2.9000E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  2.9500E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  3.0000E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  3.0500E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  3.1000E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  3.1500E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  3.2000E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  3.2500E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  3.3000E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  3.3500E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  3.4000E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  3.4500E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  3.5000E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  3.5500E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  3.6000E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  3.6500E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  3.7000E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  3.7500E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  3.8000E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  3.8500E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  3.9000E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  3.9500E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  4.0000E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  4.0500E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  4.1000E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  4.1500E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  4.2000E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  4.2500E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  4.3000E+01  3.0688E+00  1.8541E+01  2.0664E+00
  5.5000E+01  4.3500E+01  4.4744E+00  1.8541E+01  2.0664E+00
  5.5000E+01  4.4000E+01  3.6918E+00  1.8541E+01  2.0664E+00
  5.5000E+01  4.4500E+01  1.1520E+00  1.8541E+01  2.0664E+00
  5.5000E+01  4.5000E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  4.5500E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  4.6000E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  4.6500E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  4.7000E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  4.7500E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.5000E+01  4.8000E+01  5.0000E-01  1.8541E+01  2.0664E+00
  5.6000E+01  0.0000E+00  5.0000E-01  1.0115E+01  5.7993E+00
  5.6000E+01  5.0000E-01  5.0000E-01  1.0115E+01  5.7993E+00
  5.6000E+01  1.0000E+00  5.0000E-01  1.0115E+01  5.7993E+00
  5.6000E+01  1.5000E+00  5.0000E-01  1.0115E+01  5.7993E+00
  5.6000E+01  2.0000E+00  5.0000E-01  1.0115E+01  5.7993E+00
  5.6000E+01  2.5000E+00  5.0000E-01  1.0115E+01  5.7993E+00
  5.6000E+01  3.0000E+00  5.0000E-01  1.0115E+01  5.7993E+00
  5.6000E+01  3.5000E+00  5.0000E-01  1.0115E+01  5.7993E+00
  5.6000E+01  4.0000E+00  5.0000E-01  1.0115E+01  5.7993E+00
  5.6000E+01  4.5000E+00  5.0000E-01  1.0115E+01  5.7993E+00
  5.6000E+01  5.0000E+00  5.0000E-01  1.0115E+01  5.7993E+00
  5.6000E+01  5.5000E+00  5.0000E-01  1.0115E+01  5.7993E+00
  5.6000E+01  6.0000E+00  5.0000E-01  1.0115E+01  5.7993E+00
  5.6000E+01  6.5000E+00  5.0000E-01  1.0115E+01  5.7993E+00
  5.6000E+01  7.0000E+00  5.0000E-01  1.0115E+01  5.7993E+00
  5.6000E+01  7.5000E+00  5.0000E-01  1.0115E+01  5.7993E+00
  5.6000E+01  8.0000E+00  5.0000E-01  1.0115E+01  5.7993E+00
  5.6000E+01  8.5000E+00  5.0000E-01  1.0115E+01  5.7993E+00
  5.6000E+01  9.0000E+00  5.0000E-01  1.0115E+01  5.7993E+00
  5.6000E+01  9.5000E+00  5.0000E-01  1.0115E+01  5.7993E+00
  5.6000E+01  1.0000E+01  5.0000E-01  1.0115E+01  5.7993E+00
  5.6000E+01  1.0500E+01  1.3282E+00  1.0115E+01  5.7993E+00
  5.6000E+01  1.1000E+01  2.3451E+00  1.0115E+01  5.7993E+00
  5.6000E+01  1.1500E+01  3.2274E+00  1.0115E+01  5.7993E+00
  5.6000E+01  1.2000E+01  3.9108E+00  1.0115E+01  5.7993E+00
  5.6000E+01  1.2500E+01  4.3456E+00  1.0115E+01  5.7993E+00
  5.6000E+01  1.3000E+01  4.4999E+00  1.0115E+01  5.7993E+00
  5.6000E+01  1.3500E+01  4.3625E+00  1.0115E+01  5.7993E+00
  5.6000E+01  1.4000E+01  3.9436E+00  1.0115E+01  5.7993E+00
  5.6000E+01  1.4500E+01  3.2735E+00  1.0115E+01  5.7993E+00
  5.6000E+01  1.5000E+01  2.4012E+00  1.0115E+01  5.7993E+00
  5.6000E+01  1.5500E+01  1.3902E+00  1.0115E+01  5.7993E+00
  5.6000E+01  1.6000E+01  5.0000E-01  1.0115E+01  5.7993E+00
  5.6000E+01  1.6500E+01  5.0000E-01  1.0115E+01  5.7993E+00
  5.6000E+01  1.7000E+01  5.0000E-01  1.0115E+01  5.7993E+00
  5.6000E+01  1.7500E+01  5.0000E-01  1.0115E+01  5.7993E+00
  5.6000E+01  1.8000E+01  5.0000E-01  1.0115E+01  5.7993E+00
  5.6000E+01  1.8500E+01  5.0000E-01  1.0115E+01  5.7993E+00
  5.6000E+01  1.9000E+01  5.0000E-01  1.0115E+01  5.7993E+00
  5.6000E+01  1.9500E+01  5.0000E-01  1.0115E+01  5.7993E+00
  5.6000E+01  2.0000E+01  5.0000E-01  1.0115E+01  5.7993E+00
  5.6000E+01  2.0500E+01  5.0000E-01  1.0115E+01  5.7993E+00
  5.6000E+01  2.1000E+01  5.0000E-01  1.0115E+01  5.7993E+00
  5.6000E+01  2.1500E+01  5.0000E-01  1.0115E+01  5.7993E+00
  5.6000E+01  2.2000E+01  5.0000E-01  1.0115E+01  5.7993E+00
  5.6000E+01  2.2500E+01  5.0000E-01  1.0115E+01  5.7993E+00
  5.6000E+01  2.3000E+01  5.0000E-01  1.0115E+01  5.7993E+00
  5.6000E+01  2.3500E+01  5.0000E-01  1.0115E+01  5.7993E+00
  5.6000E+01  2.4000E+01  5.0000E-01  1.0115E+01  5.7993E+00
